GCN1	387
GSPT2	387
IFRD1	387
RECQL	387
RPRD2	387
SWSAP1	387
TMEM106B	387
UBXN7	387
CC2D1A	386
GATB	386
LINC00877	386
LINC01055	386
MID1IP1	386
NECAP1	386
NEK8	386
SAP30L	386
ZFP91	386
CSNK1G2	385
DYRK2	385
DZIP3	385
FAM118B,SRPRA	385
HPS4	385
HYAL2	385
LAMP3	385
OMD	385
OSBP	385
RPUSD2	385
SLX1A	385
VPS13A	385
CENPU	384
EEF1G	384
FBXO8	384
GTF2H3	384
LINC00667	384
PRKRA	384
PROSER1	384
SLC16A1	384
STK32C	384
ZNF852	384
BOK,THAP4	383
CBLL1	383
CEP135	383
ENSG00000259522,TM9SF1,ENSG00000254692	383
GLUL	383
GMEB1	383
LSG1	383
MACO1	383
NELFA	383
PHF12	383
RNF187	383
XRCC3	383
C6orf136,DHX16	382
DONSON	382
EPB41	382
ESCO1	382
FAM13B	382
IGHD	382
MBOAT7	382
PPP3R1	382
RMC1,NPC1	382
VARS2	382
ZC3HAV1L	382
ZNF3	382
AGL	381
ASB16-AS1	381
CDK2AP1	381
DCAF16	381
ERVK3-1	381
FZD3	381
GAPVD1	381
GLYCTK	381
LY9	381
NXT2	381
PANK3	381
PARP8	381
CLN6	380
ENSG00000247134	380
H2BC8	380
INPP5K	380
PBX2	380
PICALM	380
RABGEF1,ENSG00000272831	380
SKA1	380
ANKRD46	379
CALR,ENSG00000267458	379
CRNKL1	379
ELP3	379
FAM91A1	379
IL6ST	379
LNPK	379
LRSAM1	379
MCM7	379
MIATNB	379
SETD9	379
UBL3	379
FAM174A	378
HGH1	378
KIZ	378
LINC02446	378
RWDD2B	378
TKFC	378
ZNF138	378
ASB3	377
CUL2	377
ENSG00000273272	377
HEXIM2,HEXIM2-AS2	377
MED15	377
MYO18A	377
NXF1	377
ORC2	377
SDE2	377
TRIB1	377
TSPAN17	377
WDR36	377
C2CD2	376
ERCC6L2-AS1	376
KLF2	376
MBTPS1	376
METTL1	376
MGRN1	376
PAX8	376
USP12	376
CLP1	375
CLSTN1	375
FOXK1	375
GNPTAB	375
MSH6,FBXO11	375
NAPA-AS1	375
TRAM2	375
ZNF7	375
AAK1	374
ATP6V0A1	374
ATP8A1	374
CRLS1,LRRN4	374
CWF19L2	374
DCAKD	374
LINC00847	374
PGM3	374
SEC23A	374
SGMS1	374
SLC33A2	374
STAMBPL1	374
ASMTL	373
DTL	373
NUDCD1	373
PIK3C3	373
RARA	373
SAMHD1	373
ZNF609	373
ARHGAP11B	372
CAPN10-DT	372
DNM1L	372
MAST3	372
P4HB,P4HB-AS1	372
RHOT1	372
SASS6	372
SNHG19	372
UBA7	372
COL19A1	371
DVL2	371
MHENCR	371
NDRG3	371
PEX19	371
SMARCE1	371
SNX22	371
WDR70	371
CALCOCO1	370
RABL3	370
ACAD9	369
APOL6	369
BUB1B	369
DNM1L,YARS2	369
IFT20	369
INTS4	369
NIT1	369
NUP85	369
PHACTR1,ENSG00000215022,TBC1D7	369
QTRT2	369
SIN3A	369
IL18BP,NUMA1	368
NCAPG	368
UBE4B	368
USP3,USP3-AS1	368
ABRAXAS2	367
APBA3	367
BECN1	367
COX16	367
PHF1	367
RAB1B	367
SAYSD1	367
SDC1	367
TRMT1L	367
ANKRD49	366
C2orf49-DT	366
CLN8	366
CREBZF	366
CUX1	366
DEPDC5	366
IKBKB	366
NUFIP2	366
RUNDC1	366
SLC66A3	366
SMAP1,B3GAT2	366
SPATA33	366
TMX3	366
CNOT3,LENG1	365
CNR2	365
CPT2	365
HMBOX1	365
HSBP1L1	365
INPP5B	365
ITGB1	365
PPWD1	365
STRADA	365
TM9SF4	365
WDR26	365
XPNPEP1	365
ZNF407-AS1	365
ZNF44	365
CDCA7L	364
CDK7	364
MYO6	364
RPS6KB1	364
STARD10	364
TNFSF10	364
TYMS	364
AGBL3	363
AP2A1	363
ATP6V0E2-AS1,ATP6V0E2	363
CAVIN3	363
FHL3	363
INTS15	363
LHPP	363
RAPGEF1	363
TCEAL1	363
TMEM106A	363
TYW5	363
ZNF426	363
ATP6V0D1-DT	362
C16orf74	362
CFD,MED16	362
KAT2A	362
KLHL18	362
MAN2B1	362
NTAN1	362
TLR7	362
ZDHHC7	362
ACBD5	361
BCKDHB	361
C6orf120	361
CLCN3	361
HELQ	361
MED17	361
SUMF2	361
BHLHE40	360
DNAJC13	360
EIF2B4	360
ENSG00000188223,LIN37	360
MED13	360
RUSC1-AS1	360
THAP6	360
AGO1	359
AVL9	359
KIAA1191	359
PRPF3	359
STAT5B	359
FASN	358
MT1E	358
NSUN4	358
RNF214	358
SCAPER	358
TPK1	358
ZMYM4	358
AQP3	357
HIF1AN	357
IPCEF1	357
MROH1	357
RPP40	357
SLF1	357
SUN2,ENSG00000244491	357
TM9SF1,ENSG00000254692	357
VCPKMT	357
ENSG00000243276	356
HAUS6	356
HYCC2	356
IFNAR2,IL10RB-DT	356
NCOA5	356
SLC12A6	356
ARRDC3	355
ENSG00000268533,ZNF749	355
ERCC3	355
LINC01857	355
MARCHF9	355
MLH1,LRRFIP2	355
NDFIP1	355
NDUFAF5	355
NSUN6	355
PCBP2,MAP3K12	355
SIRT5	355
STING1	355
ZFAND4	355
AKAP11	354
CD200	354
CGRRF1	354
DUSP28	354
MAP1S	354
PIGG	354
SUPT20H	354
TSC22D3	354
ZCCHC8	354
B9D1	353
CHST7	353
ECD	353
FKBP15	353
INPP1	353
PNPLA2	353
PRKAA1	353
SACM1L	353
SMYD4	353
TMEM53	353
VMA12,ENSG00000265618	353
ZNF195	353
ADO	352
AP3M2	352
BHLHA15,TECPR1	352
CDT1,APRT	352
CSNK1E	352
DAPK1	352
LINC02987	352
NUDT8	352
PRR3	352
RASA1,CCNH	352
CFAP298-TCP10L,CFAP298	351
FAR2,ERGIC2	351
MMS19	351
PRAG1	351
TM6SF1,HDGFL3	351
UBQLN2	351
ATP5ME,MYL5	350
CAD	350
CITED2	350
DIS3L2	350
DNASE1L3	350
ENSG00000228427	350
FOXN2	350
HLA-DQB1,HLA-DQB1-AS1	350
MIA2	350
NTMT1	350
PKD2L2-DT	350
SFMBT1	350
SHMT2,COXFA4L2	350
AK4	349
FBXL5	349
FECH	349
QKI	349
RAB39B	349
RCOR3	349
SMPD2,MICAL1	349
TMOD1	349
ACAD8	348
ATP6V1C1	348
EFNA5	348
FAM98C	348
NUP50-DT	348
PIGU	348
POT1	348
PPID	348
RUSC1	348
SOS1	348
ABTB1	347
ATP10D	347
CAMKK2	347
CAPN7	347
COQ6	347
GNA13	347
KMO,OPN3	347
LIPH	347
MCMBP	347
MEF2C-AS1	347
MFSD12,MFSD12-AS1	347
MTFR2	347
NCOA3,SULF2	347
RABGAP1	347
SAMD1	347
SLC9A7	347
SLC9B2	347
SPRTN	347
SRD5A1	347
DPYSL2	346
FAHD2B	346
N4BP3	346
PRRC1	346
RAPGEF6,ENSG00000273217	346
ADGRE1	345
DHRS4-AS1	345
PACC1	345
RELL1	345
RGS9	345
RLIM	345
UHRF2	345
YIPF2	345
BUD13	344
LBH	344
PTDSS2	344
WDR45B	344
ANAPC4	343
ANKRD33B	343
EXOC3-AS1	343
HSD17B4	343
INO80B,INO80B-WBP1	343
NUDT14	343
SLC41A2	343
ZBTB11-AS1	343
AFF4	342
CCDC117	342
DENND1B	342
FBXO46	342
VNN2	342
B3GALNT2	341
BPNT2	341
CIAO3	341
GALNT10	341
GUCY2C-AS1,WBP11	341
HACL1	341
KLHL42	341
MGAT5	341
MUL1	341
NFRKB	341
PPP2R1B	341
SLC41A3	341
SMG7	341
TCF7	341
TEDC2	341
USF3	341
ZNF350	341
C11orf68	340
CCL4L2	340
CENPO,ADCY3	340
ECHDC2	340
N4BP1	340
NEU3	340
PIAS4	340
SHLD2	340
UQCC5	340
ZC3HC1	340
ARHGAP26	339
ENSG00000256966,TOMM5,ENSG00000255872	339
FBXL3	339
HMGCS1	339
MDC1	339
NCAPG2	339
NCR3	339
PPOX	339
SETD4	339
SSTR2	339
TUBGCP4,TP53BP1	339
ZNF83	339
DSCC1	338
POLR3A	338
SCYL2	338
SMPD2	338
COX10	337
DPP3-DT	337
ENSG00000257221	337
ENSG00000284554,APOBEC3D	337
HYOU1	337
LMBR1	337
MLYCD	337
PIP5K1A	337
PLD5P1	337
SAMD4B	337
SHC1	337
SLC25A44	337
STX16,STX16-NPEPL1	337
TCAIM	337
FTSJ3	336
INPP5F	336
MZF1	336
RNF146	336
SNHG10	336
TOX4,METTL3	336
ZDHHC2	336
AP5S1	335
ARHGEF7	335
CBL	335
CCDC61	335
CHKB-DT	335
EFHC1	335
EHBP1	335
NAA30	335
PABPN1	335
PEX14	335
SMIM27	335
UXS1	335
CLIP2	334
DHX33	334
EIF3G	334
HSPE1-MOB4,MOB4	334
LDLR	334
MBOAT1	334
MPI,FAM219B	334
MTREX	334
PPP1R3E	334
PSMD5	334
SETDB2	334
TENT4B	334
UST-AS2	334
WDFY2	334
CCDC9	333
ENSG00000234147	333
ENSG00000268027	333
FAM193A	333
GPSM2,CLCC1	333
MLH1	333
NLE1	333
NXPE3	333
OTUD7B	333
PPME1	333
PTBP1	333
SPAG1	333
VAMP4	333
AHRR	332
CWF19L1	332
HMGCR	332
KIDINS220	332
TAOK1	332
WASHC2A	332
ZNF274	332
ZNF862	332
ARHGEF18	331
BORA,DIS3	331
CHCHD6	331
CKAP5	331
E4F1	331
FAM110A	331
PHACTR1,ENSG00000272379	331
PPIL2	331
RAMAC,C15orf40	331
USPL1	331
VPS45	331
WDHD1	331
ZBTB44	331
ARHGAP27	330
CDIN1	330
CTDSPL2	330
ENSG00000225885	330
KIFAP3	330
LINC02362	330
MYPOP	330
TMEM115	330
DLAT	329
ELP4	329
KIAA0586	329
MOAP1	329
NLK	329
NLRC5	329
TAX1BP3	329
AACS	328
FAHD2A	328
KDM6A	328
MACIR	328
TBC1D25	328
TRIM11	328
ABCB10	327
CLN5,FBXL3	327
COX20	327
CREBRF	327
DNAJC9	327
ENC1	327
ENSG00000255439,VKORC1	327
EXOSC8	327
LAMC1	327
LYST	327
MED18	327
MEN1	327
NIFK-AS1,NIFK	327
PUS3	327
SIK3	327
TMEM245	327
TRIM21	327
BICD1	326
ENSG00000277969	326
MBNL2	326
NUP153	326
NUP153-AS1	326
PKNOX1	326
PLEKHH1,PIGH	326
RFWD3	326
TMEM43	326
TNFRSF18	326
TRAK1	326
AAR2	325
AKAP10	325
CSNK1G1	325
CTDP1	325
EBF1	325
ENSG00000272916,NDST2	325
FAM234A	325
LINC01572	325
MAP3K4	325
MICU1	325
NRROS	325
PLOD1	325
SCAP	325
TMEM250	325
TOP3A	325
TUT1	325
ZC3H7B	325
ZFYVE19	325
DCAF8,ENSG00000258465	324
FAM83D	324
HLA-DRB5	324
LYRM9	324
PDSS1,ABI1	324
PRIM2	324
TRIP4	324
ZFP90	324
ANKH	323
DIP2B	323
DIS3L	323
ENSG00000176868	323
EXOSC6	323
IP6K1	323
KAT8	323
LINC01588	323
NUP58	323
PITRM1	323
PRSS16	323
SGCE	323
SRBD1	323
TSPAN14	323
ZFP64	323
AMDHD2	322
ARHGEF9	322
ATP8B1-AS1	322
CEP250-AS1	322
FANCI,POLG	322
GPR65	322
HELZ	322
POLD1	322
PSPC1,MPHOSPH8	322
SLC35A2	322
SPIDR	322
ANKRD13C	321
ENSG00000283103	321
LRRC40	321
LYPD6B	321
MLH3	321
MRPS6,SLC5A3	321
PFN2	321
SNAPC3	321
STAP1	321
TRAF5	321
APH1B	320
ESRRA	320
FBXO21	320
LINC01003	320
MIPEP	320
MTRF1	320
NECAB1,C8orf88	320
PIP5K1B	320
RBM45	320
UCKL1	320
VCL,AP3M1	320
ADCK2	319
ATP11C	319
FKRP	319
IQSEC1	319
PEMT	319
PLAGL1	319
PYGO2-AS1,SHC1	319
RFX3-DT	319
RNF26,RNF26-AS1	319
SLC25A12	319
SLC25A13	319
ST3GAL6	319
AMMECR1	318
CAPN10	318
CEP95	318
CLASP2	318
ERCC4	318
HCK	318
MAP2K4	318
MLLT6	318
NAXD	318
PDIA5	318
SPTLC2	318
ZNHIT2	318
ARL8B,ENSG00000233912	317
AUH	317
CASP1	317
COQ8B	317
CTSZ	317
F12	317
GCH1	317
GPSM2	317
KLF10	317
NR2F6	317
PRKAR1B-AS1	317
RASA2	317
S100A13	317
TARBP1	317
ZC3H14	317
AKT1	316
ENSG00000268756,HNRNPL	316
ITGB8-AS1	316
OBI1	316
STRN	316
TST	316
UBE3B	316
CLCN6	315
GTF2H4	315
JARID2,DTNBP1	315
OSBPL11	315
PLSCR3,TMEM256-PLSCR3	315
SLC38A2	315
YTHDF3	315
ZNF280D	315
CCAR2	314
CUL4B	314
DXO	314
ERCC2	314
FIGNL1	314
RHOV	314
SBNO1-AS1	314
TERF2	314
TMEM185B	314
WDFY4	314
MEMO1,DPY30	313
PIDD1	313
RAB34	313
RCE1	313
SRC	313
ALAD	312
CNNM2,NT5C2	312
DBN1	312
DSE,TSPYL1	312
PEBP1,TAOK3	312
PRKCH	312
SZT2,HYI	312
TNFRSF1A	312
TUBB2A	312
ZNF217	312
CLN8-AS1	311
DYNC1I2	311
FAM50B	311
GPR180	311
INTS7	311
MPRIP	311
SEC16A	311
TAF13	311
TRAF3IP1	311
TUBE1	311
ACTR3-AS1	310
DTX3L	310
EPHX2	310
EXOC1	310
FARP2	310
LXN,GFM1	310
PER2	310
RETREG3	310
RSPH1	310
SCRN1	310
BBC3	309
HINFP	309
MOSPD1	309
NEK2	309
NFKBID	309
NRM	309
SCD	309
SH2B3	309
SNHG31	309
STEEP1	309
TELO2	309
XRCC2	309
ABR	308
DDB2	308
EEIG1	308
FBXO28	308
IPO7	308
MAPK9	308
NEIL2	308
RAD18	308
UGGT2	308
WNK1,RAD52	308
XPNPEP3	308
ZNF143	308
CDR2	307
CSKMT	307
H1-4	307
HAUS4	307
MORN2	307
RASSF2	307
RNF2	307
SMARCA5-AS1,SMARCA5	307
TSC1	307
UBE2F,UBE2F-SCLY	307
UBTD2	307
WRNIP1	307
ZMYND11	307
AHCTF1	306
CEP89	306
CHMP6	306
GPR132	306
SH2D3A	306
TRIM6-TRIM34,TRIM34	306
TSEN2	306
UBXN2B	306
ZNF692	306
ACOX1	305
ALDH1B1	305
ATG7	305
C11orf54	305
CDK19	305
DGKE	305
MAP4K5	305
PIGN	305
PLEKHM2	305
RIOX1	305
SLFN12L	305
TAF1	305
TTLL3	305
ZNF708	305
CEP192	304
DIP2A	304
KLHDC10	304
MTMR1	304
NCOA1	304
NIBAN3	304
OSGIN2	304
PANK2-AS1	304
PSMC1,NRDE2	304
SLC35F5	304
USP22,ENSG00000263986	304
ZMYM6	304
ADAM17	303
BMPR2	303
DTX2	303
ENTPD4	303
FHOD1	303
KIAA0232	303
MTA2	303
TCP11L1	303
UBALD1	303
DDX20	302
HINT3	302
NPAT	302
PIR	302
PNPO	302
SFR1	302
TLR1	302
ATXN1L	301
BMI1	301
GMDS-DT	301
HEATR1	301
MTREX,PLPP1	301
NAGPA	301
PDSS2	301
PIK3C2A	301
PRKACA	301
STRADA,ENSG00000125695	301
TBC1D4	301
TLE4	301
TMEM63A	301
ZNF101	301
DYNC2I1	300
FLVCR1	300
GLI4	300
IMMP2L	300
MYNN	300
NEDD1	300
PLEKHH3	300
ROMO1,RBM39	300
SIDT1	300
SNAPC1	300
XPO4	300
ARFGAP1	299
CEACAM21	299
GRK3	299
HPCAL1	299
NHEJ1,ENSG00000280537	299
PPM1M	299
AARSD1	298
CPSF1	298
DHX37	298
DNAH11,CDCA7L	298
FAM174B	298
GINS1	298
HIVEP2	298
KIF4A	298
SAMD8	298
SIN3B	298
STAP2	298
STIM1	298
TRMO	298
TRPM7	298
TUBA1C	298
WASHC2C	298
ABCB8	297
C17orf58	297
CHMP7	297
DMKN	297
METTL18	297
MTRR	297
NAALADL2-AS2	297
NUP188	297
REC8,IPO4	297
SERTAD2	297
TTC5	297
BAIAP3,TSR3	296
BCDIN3D	296
C1orf50	296
CENPQ	296
DIAPH3	296
DMWD	296
ENSG00000284691	296
IGF2BP3	296
ORC5	296
PLCL2	296
STARD4-AS1,NREP	296
TET2	296
JMJD8	295
LTBP4	295
MIER2	295
RGS3	295
SOCS4	295
TASOR2	295
UBA6-DT	295
ZNF805	295
ABHD8	294
ACADS	294
BTG1-DT	294
CHEK2	294
INTS1	294
KLHL9	294
MAPK8	294
RAB33B-AS1	294
UBAP1	294
UGGT1	294
WDR53	294
ACAP3	293
CHKA	293
SETMAR	293
ST3GAL3	293
TMPO-AS1	293
TOM1	293
ARHGEF12	292
ARL13B	292
CEP57L1	292
DSG2	292
MAFG	292
S100A10	292
SLC25A14	292
SMG5	292
TMEM177	292
TTK	292
ACOX3	291
CDK14	291
COQ3	291
DENND1A	291
ENSG00000235419	291
GCNT1	291
INTS8,CCNE2	291
IQCE	291
LCORL	291
NACC1	291
RNF141	291
UBE2O	291
ZFYVE27	291
AGFG2	290
CAV2	290
CCAR2,BIN3	290
CMIP	290
DIPK1A	290
ENO2	290
FCRL5	290
MRS2,GPLD1	290
NQO2	290
ODR4	290
PUS7	290
RASSF4	290
RFXAP	290
SH3YL1	290
ARL11	289
CRELD1,PRRT3	289
KDM3B	289
SPATA2	289
SSBP3	289
TCF19	289
VPS35L	289
ZMIZ2	289
ZNF493	289
CLIC6	288
CLOCK	288
GMEB2	288
KANSL2	288
KCNK6	288
LINC03047	288
NCALD	288
PATL1	288
PBX3	288
PIK3CD	288
PILRB	288
STX2	288
ABLIM1	287
BAD,GPR137	287
BDH2	287
C11orf71	287
C4orf33	287
CCNY	287
COA1,STK17A	287
DENND4B	287
FAM76B	287
GPHN	287
GPS2	287
LIG3,RFFL	287
NR2C1	287
PKN2	287
SDCBP,NSMAF	287
SGPP2	287
TNFAIP8L1	287
VPS54	287
WNT10A	287
ADAT3,SCAMP4	286
AMFR	286
ANKRA2	286
FBXO3	286
GALNT6	286
GTF3C3	286
KCNMA1	286
MED12	286
PIGV	286
PIK3R3	286
TFCP2	286
ZNF12	286
ZNF41	286
ZNF76	286
ACER3	285
CDK2	285
CDYL	285
CRTC2	285
ENTREP3	285
FBXO16	285
GFOD2	285
HDHD2,ENSG00000267724	285
MED31	285
PET100,ENSG00000268400	285
PPP2CB	285
RALGPS2	285
SKIC2	285
SLC31A1	285
THAP2	285
TMCC3	285
TMEM256-PLSCR3,TMEM256	285
COG3	284
DALRD3	284
KLF12	284
SLF2	284
TRIM8,TRIM8-DT	284
TWSG1	284
ABCB9	283
BTAF1	283
DBT	283
L2HGDH	283
PRPF18,FRMD4A	283
SGCB	283
ALDH6A1	282
CYB5R1	282
DYRK1A	282
GABARAP	282
PIK3CD,CLSTN1	282
POLA1	282
SLC46A3	282
SP1	282
TBCD	282
ZNF91	282
CCNF,ENSG00000260874	281
EPS8L2	281
GALM	281
GIMAP6	281
IL12RB1	281
LEMD3	281
LSM1	281
MCM3AP	281
SCFD2	281
TMEM237	281
VPS37A,MTMR7	281
AGGF1	280
ARMH3	280
CEP295	280
CFL2	280
DNAAF10	280
NSF	280
PLCE1	280
TOGARAM1	280
TRAPPC11	280
CCR10,ENSG00000267042	279
ENSG00000285130,TJP2	279
ERI1	279
ITPK1	279
SMAGP	279
TEFM	279
TOR1B	279
TSPAN12	279
USP38	279
BTN2A2	278
DEPP1	278
FASTKD5	278
GXYLT1	278
HEMK1	278
KIF14	278
MAP7-AS1	278
PATL2	278
PREP	278
ALDH3A2	277
AP5B1	277
C2orf42	277
CCHCR1	277
DDI2	277
GIPR	277
KIF15	277
LINC00528	277
MFSD6	277
MOV10	277
NUBPL	277
PIGW	277
PPFIBP1	277
RHBDD1	277
SLC4A7	277
SMIM13	277
TAF1B	277
TGDS	277
TRIT1	277
ABHD11	276
C21orf58	276
CRNDE	276
DGCR2	276
E2F6	276
EEFSEC	276
ENSG00000228144,TMBIM4	276
ENSG00000233912	276
ENSG00000265399,ENSG00000272688	276
PLOD3	276
PTPN4	276
SLC19A1	276
SUPV3L1	276
UBR1	276
APC	275
CD180	275
CLIC2	275
FAM98B	275
FBXO34	275
HLA-DQA1,HLA-DQB1	275
LNC-WAL	275
SUN2	275
TBXAS1	275
TRIM24	275
TRIM52	275
XPOT	275
ZNF526	275
BLTP2	274
DYNC2LI1	274
ENSG00000274629,CUL3	274
FEM1A,ENSG00000269604	274
MAML1	274
PRC1	274
PYCR3	274
RNFT1	274
RRP12	274
ZNF506	274
ZNF516	274
ZNF561	274
FAR1	273
HEG1	273
MAK16	273
MFSD8	273
MTRF1L	273
PTPRJ	273
RALGAPA2	273
SLC35D2	273
TMEM161A	273
TNKS	273
TOR1AIP1	273
ZC2HC1A	273
ABHD18	272
AP3S2,ARPIN-AP3S2	272
BMP6,TXNDC5,BLOC1S5-TXNDC5	272
CBX7	272
CIBAR1,RBM12B	272
CPPED1	272
HECTD4	272
KCNJ9,IGSF8	272
KIF18A	272
LINC01023	272
NRAV	272
PAPLN,NUMB	272
RASGRP1	272
RNPC3	272
SLC12A9	272
TBC1D15	272
ZNF714	272
BLTP1	271
CFAP73,DDX54	271
ECHDC3	271
ENSG00000243081	271
FAM76A	271
FBXL6	271
MSANTD3	271
SGF29,SULT1A2	271
USP19	271
ACACA	270
AFTPH-DT	270
CRYBG3,RIOX2	270
DAPK2	270
FIG4	270
FXR2	270
PKD2	270
PNPLA6	270
PPP2R3C,PRORP	270
SLC7A1	270
TTC32	270
ZUP1	270
ADCK5	269
APTR	269
CRADD	269
KARS1,TERF2IP	269
LANCL2	269
MYL9	269
PORCN	269
PSTPIP1	269
PURPL	269
RPF1	269
SPEN-AS1	269
TUBGCP3	269
AASDH	268
ARMC7	268
LRRC57	268
MAPK3	268
MSANTD4	268
MTO1	268
PCGF1	268
PLK4	268
PPTC7	268
SPOPL	268
TARS3	268
ZDHHC4	268
ZNF92	268
ZSCAN16	268
ARNT	267
FTO	267
LINS1	267
MIR34AHG	267
PIM1	267
SLC25A28	267
ANKRD40	266
BRD3OS	266
CROT	266
ETV7	266
GBP2	266
HMGXB3	266
LINC01307	266
MAPK12	266
NAAA	266
PURB	266
RBM15	266
TMEM168	266
ZNF587B	266
ZNF600	266
BIVM	265
C1orf216	265
FAM53C	265
MASTL	265
RBM27	265
STAT5A	265
AIDA	264
AP4B1	264
CALHM2	264
CD68	264
CDK8	264
CEPT1,ENSG00000273221	264
CLK4	264
DHRS12	264
GNAL,MPPE1	264
MCOLN1	264
MINCR	264
PARP12	264
PTPN9	264
RSAD1	264
SOAT1	264
SP2	264
TRRAP	264
EP300	263
HBP1,COG5	263
PLCXD1	263
SH3BP2	263
SRCAP,ENSG00000282034,TMEM265	263
TIMM23B	263
TRAPPC8	263
TRMT10B	263
ZCCHC4	263
ZNF79	263
ABHD10	262
CBY1	262
GHDC	262
GUF1,GNPDA2	262
HIVEP3	262
LINC02968	262
MYL5	262
PIGB,CCPG1	262
PPARD	262
RGL1	262
TRIM41	262
WDR37	262
CIT	261
CNOT3	261
COQ8A	261
DGAT2	261
IFI27	261
KLHL20	261
MAP3K2-DT	261
MIGA1	261
PXN-AS1	261
RC3H2	261
SLC5A2,RUSF1	261
SPPL2B	261
USP46	261
ZNF236	261
ZNF85	261
CREBL2	260
DCP1B	260
DNAJC9-AS1,MRPS16	260
FOXO1	260
NAXD,CARS2	260
P3H1	260
RPRD1B	260
SLC1A3-AS1	260
SPCS1,NEK4	260
TTI2,MAK16	260
UTP20	260
ZNF598	260
ABCD3	259
ARL17A	259
CEND1	259
CHAF1B	259
CYDAER	259
FEM1B	259
FOXO3	259
FSTL3	259
IFRD2	259
MEMO1	259
NDUFAF7	259
PTPN12	259
TRIM37	259
TTC31	259
CLEC2B	258
DHFR2	258
HPDL	258
INVS	258
JRK	258
NEK7	258
NUFIP1	258
SIAH1	258
STAM2	258
BLZF1	257
CCNT1	257
DHX58	257
ERCC6	257
FBXL20	257
IFI30	257
IFT74	257
LRRC14	257
MARCHF3	257
NEK8,ENSG00000265073	257
PCGF6	257
PPP6R2	257
SCYL3	257
ZNF738	257
AKTIP	256
ANGPT2	256
BLOC1S5	256
ENSG00000284461,RABGEF1	256
GPR155	256
NKIRAS1	256
PTPN23-DT	256
SLCO5A1	256
SNX19	256
ZNF587	256
CLN5	255
IL24,FCMR	255
INO80D	255
LLGL2	255
POFUT3	255
SLC48A1	255
THEM6	255
TMEM160	255
ZFAND2A-DT	255
A1BG-AS1,ZNF497	254
ATP7A	254
ATXN7L3B	254
DNAJC11	254
MAPRE2	254
PNMA1	254
PPP1R15B	254
SHQ1	254
ZNF680	254
ZNF84	254
DHRS11	253
FERRY3	253
FOXP4	253
HDDC3	253
KIFBP	253
MELTF	253
POLG2	253
RRAS	253
STXBP3	253
WDR25	253
ZNF276,FANCA	253
ARHGAP35	252
CBLL1-AS1	252
EDC4,ENSG00000263126	252
GORAB	252
LTN1	252
POMT1	252
RAB38	252
RABL2B	252
SCMH1	252
SPON2	252
STOM	252
TAF6L	252
THUMPD3-AS1,THUMPD3	252
TMTC3	252
VEGFB	252
AFF3	251
ARHGAP5	251
CCDC93	251
OSTM1	251
POLR2M	251
RAB11B-AS1	251
RNF169,XRRA1	251
RPS28,KANK3	251
CHMP1B	250
GTF3C1	250
HCG25	250
OGFRL1	250
ORC1	250
PHKG2,CFAP119	250
TDG,GLT8D2	250
TIGD6,HMGXB3	250
UBR5-DT,UBR5	250
COG7	249
GAN	249
ITPR1	249
LTO1	249
METTL22	249
MFN2	249
PSMG3-AS1	249
RNF25	249
SIPA1L3	249
ZNF783	249
AGTRAP	248
CAMP	248
DDX39B	248
EMC1	248
NBEAL2	248
PIGK	248
RSRC1,MLF1-DT	248
SLC60A2	248
SORD	248
ARMC5	247
ATP5IF1-AS1	247
ENSG00000257524,ST6GALNAC6	247
MOSPD3	247
NISCH	247
PLAGL2	247
PTER,C1QL3	247
RTL8C	247
SERPINB8	247
STIMATE-MUSTN1,STIMATE	247
UPF1	247
ZSCAN9	247
ABHD14A-ACY1,ACY1	246
ESYT2	246
GTF2H2	246
HCG11	246
HDAC7	246
LRRC14,LRRC24	246
NMNAT1	246
NUMA1	246
OAT	246
POMZP3	246
PPP3CA-DT	246
PXK	246
RPS6KA3	246
TMEM143	246
CASP10	245
CCDC152,SELENOP	245
CNP	245
EGR2	245
HDAC6	245
HSPA4L	245
IL10	245
LINC01800	245
MCM8	245
MRPS34,EME2	245
NFATC2	245
OSTN-AS1	245
VAMP3	245
WDR5B-DT	245
ZNF689	245
ATP6AP1-DT	244
ATXN2L,ENSG00000260570	244
DENND4C	244
ENSG00000232748,ZNF668	244
FAM81A	244
GEMIN4	244
HNRNPLL	244
IL3RA	244
POLR1B	244
PRXL2C	244
RNF185	244
SCAF8	244
STRN4	244
TTC39C-AS1	244
WWOX	244
BRMS1L	243
GDAP2	243
HSD17B1-AS1	243
IL10RB	243
LRRCC1	243
MTERF2	243
PARD6B	243
PPIL2,YPEL1	243
RBM4,RBM4B	243
SFMBT2	243
TIAM2,TFB1M	243
UBE2F-SCLY,SCLY	243
VCL	243
CCDC102A	242
CDKN2AIP	242
DISP1	242
DROSHA	242
FURIN	242
GOLGA8A	242
ITGB8	242
LINC01215	242
LRRC8A	242
MAP3K9-DT	242
MED23	242
NOL4L	242
PLK3	242
TESPA1	242
TMBIM1	242
XXYLT1	242
C19orf44,CHERP	241
FADD	241
FSCN2,FAAP100	241
MANBA	241
METTL4	241
NADK2	241
PLEKHO2	241
POC5	241
VCPIP1	241
ARAP2	240
ENSG00000260249,SNX20	240
FAM161A	240
GINS4	240
GNB5	240
LINC01089	240
NUP205	240
NVL	240
POLR3G	240
PPP2R5D,MEA1	240
RIPK1	240
RTN2	240
SMARCAL1	240
ST7L	240
TBC1D17	240
